Number	Path	Coordinates
284;WayPoint (3) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
285;WayPoint (6) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
286;WayPoint (5) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
287;WayPoint (8) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
288;WayPoint (3) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
289;WayPoint (6) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
290;WayPoint (4) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform);x=;-41;y=;12.6
291;WayPoint (2) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;-48.2;y=;8.530258
292;WayPoint (5) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;-28.2;y=;-29.8
293;WayPoint (1) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform);x=;46.25549;y=;10.94452
294;WayPoint (7) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;27.8;y=;13.4
295;WayPoint (5) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
296;WayPoint (2) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
297;WayPoint (6) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
298;WayPoint (4) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;-2.245892;y=;17.0459
299;WayPoint (1) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform);x=;50.67001;y=;-25.05
300;WayPoint (3) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
301;WayPoint (8) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
302;WayPoint (2) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
303;WayPoint (4) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
304;WayPoint (6) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
305;WayPoint (5) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
306;WayPoint (3) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform)
307;WayPoint (1) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform);x=;42.59031;y=;9.400002
308;WayPoint (7) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
309;WayPoint (3) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
310;WayPoint (4) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;-2.879051;y=;14.2
311;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;-9.799995;y=;-21.75579
312;WayPoint (5) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
313;WayPoint (6) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
314;WayPoint (2) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
315;WayPoint (8) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
316;WayPoint (4) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
317;WayPoint (5) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
318;WayPoint (2) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;53.32113;y=;-7.321125
319;WayPoint (1) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
320;WayPoint (3) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
321;WayPoint (6) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform)
322;WayPoint (7) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform);x=;4.599998;y=;7
323;WayPoint (6) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
324;WayPoint (4) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
325;WayPoint (2) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
326;WayPoint (3) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;-21;y=;-22.34907
327;WayPoint (5) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;-19.31094;y=;-28.08132
328;WayPoint (1) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
329;WayPoint (8) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
330;WayPoint (2) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
331;WayPoint (6) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;-15.91619;y=;5.683816
332;WayPoint (1) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform);x=;9.174347;y=;6.200005
333;WayPoint (3) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
334;WayPoint (4) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
335;WayPoint (5) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform);x=;-5.799995;y=;-17.8
336;WayPoint (7) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
337;WayPoint (6) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
338;WayPoint (3) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
339;WayPoint (2) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;6.200005;y=;1.244389
340;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
341;WayPoint (5) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
342;WayPoint (4) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
343;WayPoint (8) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;3.639889;y=;-7.560112
344;WayPoint (1) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform);x=;-7.351536;y=;6.200005
345;WayPoint (6) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
346;WayPoint (4) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
347;WayPoint (3) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
348;WayPoint (2) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
349;WayPoint (5) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform)
350;WayPoint (7) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
351;WayPoint (3) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
352;WayPoint (6) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
353;WayPoint (4) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform)
354;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;50.09866;y=;-24.37377
355;WayPoint (5) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform);x=;-40.98022;y=;-14.61978
356;WayPoint (2) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
357;WayPoint (8) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform);x=;-11.4;y=;21.4
358;WayPoint (3) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform)
359;WayPoint (1) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
360;WayPoint (6) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
361;WayPoint (5) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
362;WayPoint (4) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform);x=;-29.8;y=;23.01306
363;WayPoint (2) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform);x=;0.4167671;y=;9.400002
364;WayPoint (7) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
365;WayPoint (6) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
366;WayPoint (3) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;-21;y=;-23.4
367;WayPoint (5) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;-21;y=;-29.7
368;WayPoint (1) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
369;WayPoint (4) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
370;WayPoint (2) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
371;WayPoint (8) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
372;WayPoint (5) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
373;WayPoint (2) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
374;WayPoint (6) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;54.54895;y=;-8.548952
375;WayPoint (1) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
376;WayPoint (3) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
377;WayPoint (4) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform)
378;WayPoint (7) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;54.2;y=;-8.199997
379;WayPoint (1) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
380;WayPoint (4) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
381;WayPoint (6) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
382;WayPoint (2) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
383;WayPoint (5) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
384;WayPoint (3) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
385;WayPoint (8) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;-43.84723;y=;-23.75277
386;WayPoint (5) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
387;WayPoint (3) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform);x=;-39.58335;y=;18.01665
388;WayPoint (2) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform);x=;-29.8;y=;23.8
389;WayPoint (4) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;-5.178482;y=;27.97849
390;WayPoint (1) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform);x=;50.67001;y=;-25.05
391;WayPoint (6) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform)
392;WayPoint (7) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform);x=;-8.926216;y=;8.378645
393;WayPoint (3) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform)
394;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;45.46571;y=;-30.53429
395;WayPoint (5) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
396;WayPoint (6) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform);x=;-41;y=;9.400002
397;WayPoint (2) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
398;WayPoint (4) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
399;WayPoint (8) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;53.61518;y=;-7.615181
400;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;50.67001;y=;-25.05
401;WayPoint (5) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform);x=;-20.25804;y=;-30.22556
402;WayPoint (6) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
403;WayPoint (3) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
404;WayPoint (2) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
405;WayPoint (4) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform);x=;-3.123524;y=;27.52353
406;WayPoint (7) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
407;WayPoint (3) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
408;WayPoint (5) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
409;WayPoint (4) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;24.29713;y=;5.400002
410;WayPoint (1) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
411;WayPoint (6) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
412;WayPoint (2) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
413;WayPoint (8) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
414;WayPoint (2) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
415;WayPoint (6) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
416;WayPoint (3) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
417;WayPoint (4) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;-21;y=;-21.43866
418;WayPoint (5) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;-21;y=;-27.4
419;WayPoint (1) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform);x=;-21;y=;-27.4
420;WayPoint (7) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
421;WayPoint (4) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
422;WayPoint (3) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
423;WayPoint (5) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
424;WayPoint (6) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;31.3181;y=;6.518099
425;WayPoint (1) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
426;WayPoint (2) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
427;WayPoint (8) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;30.67594;y=;6.200005
428;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;7.286247;y=;0.8862448
429;WayPoint (5) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform);x=;-47.4;y=;-8.199997
430;WayPoint (2) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
431;WayPoint (6) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
432;WayPoint (4) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
433;WayPoint (3) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform)
434;WayPoint (7) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;29.4;y=;13.95954
435;WayPoint (1) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
436;WayPoint (4) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
437;WayPoint (6) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
438;WayPoint (5) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform);x=;-15.4;y=;0.2414217
439;WayPoint (3) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
440;WayPoint (2) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
441;WayPoint (8) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
442;WayPoint (4) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;51.57287;y=;-15.62713
443;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;50.67001;y=;-25.05
444;WayPoint (5) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
445;WayPoint (6) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
446;WayPoint (3) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
447;WayPoint (2) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform);x=;-15.8852;y=;5.714802
448;WayPoint (7) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform);x=;-14.48293;y=;6.200005
449;WayPoint (6) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
450;WayPoint (3) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
451;WayPoint (2) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;24.6;y=;5.400002
452;WayPoint (1) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
453;WayPoint (4) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;-28.2;y=;-2.941957
454;WayPoint (5) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
455;WayPoint (8) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
456;WayPoint (6) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform)
457;WayPoint (1) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform);x=;-4.795971;y=;22.79597
458;WayPoint (4) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;-1;y=;27.08665
459;WayPoint (5) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
460;WayPoint (2) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
461;WayPoint (3) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform)
462;WayPoint (7) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
463;WayPoint (3) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform);x=;-38.6;y=;20.6
464;WayPoint (2) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;5.14209;y=;-0.4579077
465;WayPoint (1) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
466;WayPoint (4) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
467;WayPoint (6) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;-29.8;y=;-20.2
468;WayPoint (5) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform);x=;-46.34417;y=;-17
469;WayPoint (8) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform);x=;-45;y=;-6.599998
470;WayPoint (3) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform);x=;-40.44738;y=;17.15263
471;WayPoint (2) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;-2.257271;y=;27.45728
472;WayPoint (1) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
473;WayPoint (6) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
474;WayPoint (5) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
475;WayPoint (4) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform)
476;WayPoint (7) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
477;WayPoint (2) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
478;WayPoint (5) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
479;WayPoint (3) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
480;WayPoint (4) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
481;WayPoint (6) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform)
482;WayPoint (1) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
483;WayPoint (8) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
484;WayPoint (4) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
485;WayPoint (6) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
486;WayPoint (3) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform)
487;WayPoint (1) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform);x=;31.8;y=;7
488;WayPoint (2) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
489;WayPoint (5) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform);x=;-5;y=;-17
490;WayPoint (7) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
491;WayPoint (2) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
492;WayPoint (6) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;4.537132;y=;13.46287
493;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;49.35821;y=;-31.44179
494;WayPoint (5) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
495;WayPoint (4) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
496;WayPoint (3) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
497;WayPoint (8) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
498;WayPoint (2) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
499;WayPoint (3) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
500;WayPoint (6) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;53.68478;y=;-7.684779
501;WayPoint (1) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
502;WayPoint (4) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
503;WayPoint (5) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform);x=;-7.420059;y=;-28.2
504;WayPoint (7) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
505;WayPoint (4) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
506;WayPoint (6) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
507;WayPoint (5) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
508;WayPoint (2) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
509;WayPoint (3) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform)
510;WayPoint (1) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
511;WayPoint (8) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
512;WayPoint (4) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;-8.199997;y=;27.8
513;WayPoint (5) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
514;WayPoint (6) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
515;WayPoint (3) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
516;WayPoint (2) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;5.312637;y=;6.200005
517;WayPoint (1) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform)
518;WayPoint (7) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform)
519;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;44.33167;y=;-31.66833
520;WayPoint (5) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform);x=;-6.599998;y=;23.48398
521;WayPoint (4) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
522;WayPoint (3) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
523;WayPoint (6) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
524;WayPoint (2) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
525;WayPoint (8) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;-3.131943;y=;-6.068053
526;WayPoint (1) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
527;WayPoint (3) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
528;WayPoint (4) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
529;WayPoint (6) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
530;WayPoint (5) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
531;WayPoint (2) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform)
532;WayPoint (7) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
533;WayPoint (3) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;4.599998;y=;16.24004
534;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
535;WayPoint (5) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform);x=;-39.68813;y=;-3.400002
536;WayPoint (2) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform);x=;-45.8;y=;-0.4788003
537;WayPoint (4) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
538;WayPoint (6) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
539;WayPoint (8) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
540;WayPoint (2) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform)
541;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
542;WayPoint (5) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
543;WayPoint (6) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
544;WayPoint (3) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
545;WayPoint (4) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform)
546;WayPoint (7) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
547;WayPoint (6) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;30.14887;y=;6.148869
548;WayPoint (1) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform);x=;40.62271;y=;-37.81514
549;WayPoint (5) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
550;WayPoint (2) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform)
551;WayPoint (4) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
552;WayPoint (3) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
553;WayPoint (8) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform);x=;-43.56891;y=;2.031092
554;WayPoint (4) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
555;WayPoint (3) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
556;WayPoint (5) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
557;WayPoint (6) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
558;WayPoint (2) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform)
559;WayPoint (1) (UnityEngine.Transform)-WayPoint (7) (UnityEngine.Transform)
560;WayPoint (7) (UnityEngine.Transform)-WayPoint (3) (UnityEngine.Transform)
561;WayPoint (3) (UnityEngine.Transform)-WayPoint (2) (UnityEngine.Transform)
562;WayPoint (2) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
563;WayPoint (6) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
564;WayPoint (5) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;0.8249855;y=;-11.17501
565;WayPoint (1) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform);x=;11.92526;y=;6.200005
566;WayPoint (4) (UnityEngine.Transform)-WayPoint (8) (UnityEngine.Transform)
567;WayPoint (8) (UnityEngine.Transform)-WayPoint (4) (UnityEngine.Transform);x=;-43.05604;y=;2.543966
568;WayPoint (4) (UnityEngine.Transform)-WayPoint (5) (UnityEngine.Transform)
569;WayPoint (5) (UnityEngine.Transform)-WayPoint (1) (UnityEngine.Transform);x=;3.559116;y=;8.599998
570;WayPoint (1) (UnityEngine.Transform)-WayPoint (6) (UnityEngine.Transform)
